term_str,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
brain,1.8506721137740842,0.06796908540331721,0.05000000004917762,0.05,1.0500000000508674,6.567300149410708,0.05,12.675309499307073,2.468630579891608,2.0980410334593387,7.61719459851099,0.05,8.938228361625384,0.05000000017691269,33.25200006472506,0.05000202532997018,2.8098802354484747,1.3420717805455118,0.05000000000834655,15.912700472248607
brains,0.05,0.05000135469244501,1.524081425895176,0.05,0.05,6.8004001088775485,0.05,1.642803351925916,0.05000636246313257,0.050013133433122914,1.8004781072598968,0.05,5.3152435307571935,2.712956626341704,15.95161024674462,0.05000000020916533,7.3871345985148915,0.05000000007224543,0.05,4.315271152781872
brambles,0.05,0.050000000363587024,0.05,0.05,0.05,0.05,0.05,0.5458347605734252,0.050000000589899604,0.05000000025610315,0.05,0.05,1.0920081490931328,0.05,0.050000000089660324,1.5090815479302817,0.05,0.05,0.05,4.053075541085763
branch,3.039681679207647,4.226481368392445,0.05,0.05,0.05,0.05000000061582335,0.05,0.050000291005993694,0.05,1.2638913003739203,1.0499999960493749,0.05,2.9477777372196563,0.05,4.946790558723471,0.05000000408501021,0.060318320948424105,0.050000000022079084,0.05,3.865058743326231
branches,0.05000000007156293,6.956252965361496,0.05,1.0500000002460286,0.050000000451291694,0.05000000073167562,0.05,5.1516972688050755,0.05000000009990861,6.9964510530808965,0.10713697463852564,0.05,5.793675105101656,0.050000000372890874,5.369833972482926,5.254984377932195,0.055486107368165796,0.05000000002734689,0.050000000013191326,12.764482173186751
brandy,0.05000000212164398,0.05000000031048349,0.05,0.05,0.05,0.05,0.05,3.5141940712147335,0.05,0.05000000498332172,0.8484875561527716,0.05,0.05,0.05,1.2306911818384172,0.05,0.05000000087546485,0.05,0.05000000008054709,2.6066271823840785
brass,0.05000000058415889,1.2830409436053714,0.06264019059515595,0.05,0.05,0.05,0.05,15.586602139190287,0.05,0.05000000012183494,0.05000000046628221,0.05,1.074141611058436,0.05000000034497531,3.746241328349647,0.05000000010242945,0.07005749049190232,2.7161212209858583,0.05,5.861155074069996
brass scales,0.05000000178414609,0.05,0.05,0.05,0.05,0.05,0.05,2.7437191128036265,0.05,0.05,0.05,0.05,0.05000000048603959,0.05,1.0953562866047624,0.05,0.05,2.185296411782063,0.05,1.175628186507602
brave,0.05048666430767326,0.050000000767598765,0.05,0.05,1.050000000097834,0.05000019707895875,0.05,1.209423732138633,0.05,0.0500000007592525,2.049999998787025,0.05,3.641844333903389,1.1899563325847557,1.385100239127042,0.05,3.049513335800905,0.05,1.0500000000817262,2.8236751645247975
bravery,0.05000000008446832,0.5707176857280347,0.05,0.05,0.05,0.050000001315982125,0.05,4.524193511890544,0.05,0.050000000239319005,0.050000000147053754,0.05,2.732681281700568,0.05000000126499889,0.050000000554033454,0.050000000250230214,0.050000000219335185,0.05,0.05,0.3724075165756408
bread,0.05,0.05000000010252522,0.05000000059286818,0.05,0.050000000298731334,0.05,0.05,10.464128035058092,0.05000000033009496,0.050000000018078125,1.2950642726434904,0.05,0.05000000028972886,0.05,5.167040871473543,0.05,1.273766808339529,0.05000000008634963,0.05,0.0500000107406129
break,0.05000000010690279,4.0957206612347,0.05,0.05,0.05,0.05,0.05,5.535686039369238,0.05000000015186371,5.7963373189470495,3.6543438475969467,0.05,0.7924493663456318,0.050000000018659764,22.104186117028334,1.1786546205182624,1.1869618018124446,0.050000000348741525,0.050000000023263734,4.105660226464517
breakfast,0.32636280659878086,2.7739390429381725,0.05000000074168832,0.05,1.7825103194723817,0.2937166154435888,0.05,42.085102473289346,2.410917306930344,9.641356960474278,2.1768348890908196,0.05,0.05097505549700447,0.05000000010466755,51.99861202979707,0.05000135770593672,2.200838012079695,0.23995272011360874,1.3870348355848854,3.331845574105768
breakfast morning,0.05,0.05,0.05,0.05,0.05,0.05,0.05,2.3769660198548404,0.050000000688482045,0.05000000015709156,2.8884572191434548,0.05,0.05000000096314169,0.05,0.30671597471127104,1.0226667517637442,0.05,0.655194032650069,0.05,0.050000000042669454
breaking,0.05,1.540614797481271,0.05,0.05,0.05,0.050000003725069936,0.05,0.05000000025396249,0.07420199512014694,1.304798757139638,0.05000000003267688,0.05,0.050000001273218825,0.050000000335855194,1.4408322171421535,0.9875994712383489,0.05,0.05000000004931186,0.05,2.9519527561768197
breakout,0.45806726038994167,0.05,0.05,0.05,0.05,0.05,0.05,0.05000000058074648,0.05,0.05,0.06640100744569845,0.05,0.05,0.05,6.738348540187803,0.05,3.0500000000672585,0.05,0.050000000059385,2.937183191244963
breath,1.3753919511894857,15.3170442425807,7.331152000468871,3.0456752502127027,2.2529660605420054,8.697059070826242,0.05,47.935446210986456,7.326692713053413,8.825091758669128,15.419349626070076,0.05,18.002196751034873,5.1557730798156145,36.68336925441686,0.10183863541234914,4.960032861886446,1.7612417737073456,0.05000000000154228,53.659678759089594
breath face,0.05,0.4572989681309681,0.05000000000002625,0.05,1.0500000001182754,0.05,0.05,0.6123780137979191,1.050000000087091,0.05,0.05,0.05,2.8731778129501335,0.05000000361246128,1.2571452006719208,0.05,0.050000000578825705,0.05,0.05,0.05000000000335276
breathe,0.05,3.004673719176556,0.050000000002550206,0.05,0.05,0.05,0.05,0.05012865154551471,3.943600357603837,0.050000000409726984,0.05000000025919116,0.05,0.05000000004486227,0.05,0.12814871933549385,0.05,0.05000000074805968,0.05000000010912175,0.05000000008352298,0.12344855066223206
breathing,0.05,0.17915729747227016,0.050000000113469924,0.05,0.05,0.05000000026235751,0.05,4.167650945756927,2.0500000001697996,0.0500000013096688,1.9943270677845706,0.05,6.7297464324299066,0.05,4.32593095129228,0.05000001571533602,0.05,1.0869805880267738,0.05,4.866206699628709
breathless,0.05,0.05000000109203093,0.05,0.05,0.05,0.7732027214609665,0.05,4.478905140662886,0.050000000955793905,0.0500000045237959,0.050000000388784854,0.05,1.748076158681385,0.050002111402672036,2.516095528620434,0.050000000863811324,0.05000000053495014,1.0500000000489418,0.050000000078517085,2.733718330646184
breaths,0.050000000027225856,0.05000000004535746,0.05,0.05,0.05,1.1071675079128855,0.05,1.1815620487772263,0.05,0.05000000353530915,0.8877947347534086,0.05,0.14613376516789162,1.9994547247563423,2.6921221474317636,0.05,1.0500000000169019,2.0500000001766767,0.05,4.335765067355558
breeds,1.1064182751105966,0.05,0.6758811449642657,0.05,0.05,0.05008146081271572,0.05,2.4766116141425254,0.05,0.05000000051968364,3.0470404873934402,0.05,0.05,0.05,3.943967013668974,0.050000002143655714,0.05000000076520439,0.05,0.05,0.050000000449441244
breeze,0.05000000002601099,0.08279427646585347,0.05,0.05,1.05000000008821,1.050000000014562,0.05,11.332699412961304,1.193529145603963,3.004817870338632,0.050000024338446636,0.05,2.6531552594920536,0.05000000013848028,5.6869132350954175,0.07744282469137459,0.05000000019015831,1.050000000046121,0.05000000002791041,4.368647950446315
brick,0.05000000059480437,0.050000000163926604,0.44495728118136685,0.05,0.05,0.05,0.05,4.355378150561249,0.050000000547878204,0.05,1.1538463751749652,0.05,3.426168843562929,0.05000000090788924,4.361506795174878,0.05000000036844551,0.05000000014547148,3.1574917953687565,1.8579049495419504,1.6427458066706706
brick wall,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.465345533591805,0.05,0.05,0.05,0.05,0.5450756084151109,0.05,1.049999999938497,0.05,0.05,1.902555743549777,0.05000001369825375,1.2870231007618442
bridge,0.050000000304317616,0.05,0.050000000516443585,0.05,0.05,0.05,0.05,3.22499769197138,0.05,0.05000000017242014,0.05,0.05,0.05000000015616397,1.049999999851508,2.1339583497335304,0.05000000072198905,2.050000000056971,0.05,0.05,1.7910439564856189
brief,0.1432049395954717,0.05000000098014922,0.05,0.05,0.05,0.05,0.05,1.4491755766177752,0.05,0.05,0.05000000002749796,0.05,1.7400575267071638,0.0500000005656622,4.867561954852752,0.050000000147104866,0.0500000000906363,0.05,0.05,0.05000000038864045
briefcase,0.05,0.5915662472526703,0.05,0.05,0.05,0.05,0.05,0.6858384668161083,0.05,0.050000000460515476,1.387574793359557,0.05,1.663812027114715,0.05,4.906290430628109,0.05,0.050000001832864405,1.0500000000481615,0.050000000269016444,0.0649180321792323
briefly,0.05000000025548641,0.05,0.05,0.05,0.05,0.05,0.05,2.039857040582767,0.05,0.05,0.9687108966986918,0.05,0.050000000873029485,0.05,4.708388370198389,0.05,4.0500000002093826,0.05,0.05,1.4830436911472955
bright,0.05000000078419191,0.050000004439199,0.10788460414296877,0.05,0.05,0.050000000288469695,0.05,4.209421760915046,0.05,0.05000000017242015,0.9532255451071887,0.05,1.167010323398232,1.049999999870342,0.8124577319549231,0.05000000073433702,0.05,0.05,0.05,0.05000002814903783
brighter,0.05,0.05000000028190341,0.05000000040166633,2.0435097493257057,0.05,0.05000000136633847,0.05,0.1987842000563299,0.05,0.05,1.0499999548464127,0.05,2.1005150567457385,0.05,2.336514526603142,0.05,0.05,2.5706764616699216,0.050000000097807355,0.05000004856219908
brilliance,0.05000000008024897,0.05,1.808307379419652,0.05,0.05,0.05,0.05,0.8519054562907642,0.050000001838407505,0.05000000228028413,0.05,0.05,3.3093764407587027,0.05,1.7410029058041336,0.05,0.05,0.05,0.05,2.5394078134944826
brilliant,0.05000000100236244,0.05000000033085783,1.05000000009433,0.05,0.05000000031769379,0.050000001586582236,0.05,4.553284730416445,0.05000000017467272,0.991164989950941,2.925474932233143,0.05,2.2925185422340535,0.05,0.2954622224416783,0.05,0.05000000115411027,0.06520811363176954,1.042954246839688,0.23393221755770227
brim,0.05,0.05000000001119348,0.05,0.05,0.05,0.05,0.05,1.271133483553647,0.05,0.05,0.050000000236960204,0.05,0.05000000030043376,0.05000000019206605,6.28977991221013,0.05,1.468947317895273,2.0500000001063206,0.05,1.1701392854636277
briskly,1.1200613427123596,1.2929503785176768,0.05,0.05,0.9013953869363718,0.4735743072093558,0.05,4.943189333562959,0.05,0.050000096783469394,0.05000000016755371,0.05,0.1105519643659891,1.064424282544306,9.863086058243042,0.050000000284482836,1.842514645630627,0.8546285794701477,1.0500000000580334,0.08362362348076754
broken,0.05,3.1457410860013115,0.05,0.05,0.05,3.034158759456296,0.05,4.41640999488057,0.05,0.050000000316542025,0.7722553207921143,0.05,4.327490317561476,1.1501918730009617,0.9062358715935404,0.05,0.05,0.050000000124113056,1.0221470196849705,2.675369756550595
bronze,0.05000000097014164,3.9578890294705693,0.05,0.05,0.05,0.05,0.05,3.352994085896744,0.05,0.05,0.05,0.05,0.05000000036748527,0.05,0.050000001301227726,0.05,0.05000000112640424,0.07596275484204885,0.050000001994984444,7.8131541239973465
broom,0.05000000068020117,22.71541054114326,0.050000000136981394,0.05,4.958563934650161,9.159966601526374,0.05,20.768439771693014,0.05000000005634439,63.34171820258921,20.281894851749037,0.05,0.05101244961835273,0.23778849687713488,20.90217742645627,0.05000000065565397,1.5031769057294362,4.041229673989089,2.626500819045566,4.062120323372266
broom cupboard,0.05,0.050000001344336326,0.05,0.05,0.05,2.8939825189405397,0.05,0.05000000028283315,0.05,0.050000000357028423,0.05000000262637764,0.05,0.050000000263432036,0.0500000001413078,3.205886033998926,0.05,3.0498950873157273,0.05,0.05,0.0502363547087771
brooms,0.05000000081267406,9.980853663426373,0.05,0.05,4.033267324564919,2.9300885546781648,0.05,1.2031305638104526,0.05,17.861638509231263,1.3200858968344225,0.05,0.05000000002986428,2.189143834096546,3.088684867597526,2.2686493165346926,0.05000000013304546,1.1565023435625652,6.026062350237997,2.541892774414088
broomstick,0.6479202906330341,22.88193169661991,0.050000000367696994,0.05,4.2098179349095295,0.05,0.05,9.081198210102295,1.0500000000259313,8.417588550396726,16.73375733949972,0.05,2.1135553171185615,3.757720661313258,9.695862171219154,0.050000000272025724,2.0384299150185488,0.05007178770139521,9.780185271703848,9.241960853060926
broomsticks,0.05000000208528432,5.089264076506356,0.05,0.05,2.957835032998273,0.05000006912893575,0.05,12.015876913719255,0.050000000061518786,4.882129786268991,2.368139302257283,0.05,0.05000000024261616,0.050000000191143056,5.13377479719081,0.05000000112248779,2.902202342304482,0.05000000018821177,0.9820476818311104,4.1187299938706285
brother,0.05000000022991102,6.3205035477464895,14.098108552679333,0.05,0.05,0.05000000019379873,0.05,30.2752942609347,0.05000000021374187,3.658978138896028,17.73872566261256,0.05,1.7327054690965429,1.049999999728942,12.135479187526203,2.999839218396699,0.05000000026401179,0.05000000041654509,1.5234539062849661,46.01691205474667
brother brother,0.050000000403392496,0.05,0.05,0.05,0.05,0.05,0.05,2.5134922288285932,0.05,0.05000000012800266,0.05,0.05,0.05,0.05,0.05000002045659145,0.05,0.05000000098002554,0.05000000003198142,0.05,5.586507749150923
brother sister,0.050000000062882535,0.05000000015020144,3.353400170595399,0.05,0.05,0.0500000002768073,0.05,0.050000014579670515,0.05,0.050000008160106565,0.05000000120913807,0.05,1.213282143655992,0.05,0.05000000130931822,0.05000000046393743,0.05,0.05,0.05,7.583317659506677
brothers,0.050000000006526664,1.2438064667852087,3.2307552382237685,0.05,0.050000045856682745,1.7393821692796163,0.05,12.181019165564313,0.05,0.05000024358583239,1.948014079640271,0.05,1.9578733889299964,0.050000000200172555,7.7341588027324315,0.05,1.7498209490553007,0.05000056422961425,4.27538326543756,16.43978562043691
brow,0.05,0.11359811956191586,0.05011952632333973,0.05,0.9284103192239208,0.05,0.05,6.351675312228929,0.05000000007274388,0.05,0.0500000001149965,0.05,0.050000000744097994,0.05,5.61450829737118,0.05,0.05,0.050000000019029094,0.05,2.2416884243080952
brown,0.050000000041509174,0.13517059585846633,0.8794556026515721,0.05,0.05,0.05,0.05,0.050000000685489744,0.05,0.05000000132951591,1.5275042492914588,0.05,0.7127191160567653,0.05000000047222871,4.3007353716036985,0.05,1.18363741641832,0.05,0.05000000002027825,4.610777645536997
bruise,0.05,0.05000000039231077,0.050000000408547594,0.05,0.05,0.050000052478466055,0.05,3.8677040436954817,0.05,0.05,0.050000000205289254,0.05,0.10079533245690481,0.05000008513118577,0.787515750241672,0.05000000034932515,0.05,0.050000000265661565,0.05,2.443984734339056
bubble,0.05,0.05000000080761498,0.05,0.05,0.05,3.0500000001089465,0.05,1.15757767889318,2.967733293001407,0.050000000185482465,3.6970870323792906,0.05,0.050000000162517794,0.05,0.3776019929133573,0.05,0.05000000073822144,0.05000000012936035,0.05000000012841429,0.050000000525755005
bubbles,0.05,2.306576203927849,0.05,0.05,0.050000000636806576,0.05,0.05,2.967093645707435,7.063774947476767,0.05000000129390271,0.3743730665721791,0.05,1.745336026464028,0.05,2.842846107353855,0.05,0.05000000036354293,0.05,0.05000000005335887,0.05000000012220922
bucket,0.05000000052388546,2.1272106241731934,2.9137240469625496,0.05,0.05,0.33800282214612615,0.05,0.05000000012190538,0.05,0.051760410023176086,0.05000000003214149,0.05,0.05,0.050000000029827366,9.819302095607288,0.05000000009493531,0.05000000013425713,0.05,0.05,0.05000000013525902
budge,0.05,0.05000000427967017,0.05,0.05,0.05,0.05,0.05,4.691773888634585,0.05,0.05,0.05,0.05,0.05,0.05,0.4082261070174843,0.05,2.050000000043422,0.05,0.05,0.05000000000112943
building,0.050000000171903806,0.06477567181499126,0.05,0.05,0.05,2.1762597726531805,0.05,17.99359824545848,0.05000000086264686,0.05000000013131273,4.7092240475434535,0.05,5.310216680889798,0.050000000051972096,0.050314103252606934,0.05,0.05000000083652739,0.05000000002392351,0.05,7.045611476283697
buildings,0.05,0.4649257495536505,0.05,0.05,0.05,0.050000112282247045,0.05,4.768930444672309,0.05,0.05,0.0500000000196263,0.05,1.918781037152385,0.05,0.05000000010769318,0.05,0.4058938237771053,0.05000000006250183,0.05,1.6914688323453626
bulging,0.050000000654640525,0.05000000009580076,0.05,0.05,0.05,0.05,0.05,1.2479728726917663,0.05000000064528743,0.05566488960395732,0.06497983794380494,0.05,0.050000000671647386,0.05,4.857028874050771,0.05000000034790575,1.2023708156393689,0.8719826420464994,0.05,0.050000065576480554
bullet,0.05,0.05000000005557891,0.05,0.05,0.05,0.05,0.05,0.05000000670723176,0.05,3.324909883328807,0.05000000000596961,0.05,1.0499999999719924,0.7367531851083527,1.0883369237922578,0.05,0.050000000853947096,2.0489946533100727,0.051005346704497634,0.050000000107114244
bullfrog,0.05,5.593507247750762,1.4120781846377608,0.05,0.05,0.05000000060856455,0.05,0.7035481900697798,0.05,0.05000000046006279,0.05031684225414701,0.05,0.05000000289572957,0.05000000018208763,0.05000000199220535,0.05,0.05,0.0500000004816116,0.05,2.4905495286421115
bumps,0.0500000005544463,0.05,0.05,0.05,0.05,0.9084014292984355,0.05,0.05000000036887874,0.05,0.05,0.05,0.05,0.05,0.05,1.962686453194971,0.05,0.05,1.050000000029847,0.05,2.2789121165312403
bun,0.05000000025654146,2.049999993948046,0.05000000057324005,0.05,0.05,0.05,0.05,0.050000016242749766,0.05,0.05,0.7955428470223801,0.05,2.5556989849937035,0.05000000027099019,3.7987581558179535,0.05,0.050000000267847323,0.05,0.05,0.05000000057963865
bunch,0.05000000011008959,1.3968889765234906,0.05000013100804809,0.05,0.05,0.4407219524108293,0.05,6.483249583497165,0.05,0.0799622409106964,4.97157382253484,0.05,0.41762689385074764,1.0739132738508415,9.251368975373957,0.7047363394208128,1.3457381622782483,0.05000000008947759,0.05000000004172737,2.3842196480578437
bundle,0.05000000044269404,0.05000000003798384,0.05,0.05,0.05,0.05,0.05,0.05000000240401117,5.6798169344086,0.05,0.05000000004993962,0.05,3.7329974853563095,0.050000000135932095,2.38336181265946,0.05,0.05,0.050000000040306566,0.05,3.4038237644401095
bunk,0.05,0.9625918867547324,0.05,0.05,0.05,0.05,0.05,2.848970005756509,0.05,0.050000000149948785,0.05,0.05,2.842737125387356,0.050000000371809204,0.05,0.05,0.05,0.05,0.05,12.545700981560088
burden,0.05,0.05,0.05000000090038952,0.05,0.05,0.05,0.05,4.460980851492146,0.05,1.9461826738316794,0.4473576777051622,0.05,0.05000000085894297,0.05,0.87799776639262,0.05,0.05,0.05,0.05,2.5174810287870266
burn,0.05,0.08673866018191298,3.997613515767847,0.05,0.05,0.05,0.05,0.05000000339305466,1.5189931216656647,1.1393095779293338,0.05364231105250356,0.05,0.05000676987551111,0.050000000821065434,4.054265345397533,0.05,1.136991323933394,0.050000000113947916,1.0500000000615624,4.412439369775257
burning,0.05000000006577042,0.05000000036360726,0.05,0.05,0.05,0.05000000568602547,0.05,6.972419548601,1.0785458980361415,0.05016936915719703,0.05062841915854591,0.05,2.189787342258051,0.05000000116463027,7.101409516718173,0.050000011193342894,0.05,0.05000000001485392,0.050000000020168786,7.907039887529726
burns,0.050000001593857805,0.05000000023324676,0.05,0.05,0.05,0.05,0.05,3.52018869309377,0.05000000048251819,0.3608286738092184,0.9668094193388951,0.05,1.9338739243166365,0.05000060548800601,1.5638089127401036,0.05000000027287467,0.050000000822994016,0.05,0.05,1.9544897677632558
burst,0.05000001806307768,6.464702387925571,0.05,1.0463542392472032,0.05,10.128982081381158,0.05,12.9027627629114,0.05000004851647699,3.9309460437850863,4.932868476187841,0.05,2.680012988154679,3.930735646639508,9.582253752152642,0.0500000000726239,1.148461038048059,1.1832365248626362,3.883500687539417,23.83518330447644
burst light,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.5645027119277617,0.05,0.05,0.050000000608373146,1.0499999994812346,0.05,0.05,0.050000000330276524,1.0127420440314243,3.5727552435968386
burst tears,0.050000000235369414,0.050000000767673115,0.05,0.05,0.05,0.05,0.05,2.933524777739845,0.050000000636688864,1.6267679197645877,1.0509625640207663,0.05,0.9627073089150935,1.0500000000331702,0.47950451993043874,0.05,0.0500000002731629,0.05000000140887461,0.05,3.2465329062378325
bus,0.05,0.05,0.05,0.05,0.05,0.050000000736729784,0.05,1.156902024197799,0.05,0.05,0.050000000088864315,0.05,0.05000000040311137,0.05,3.955455024996124,0.05,0.05,0.05,0.05,22.037642949552286
bush,0.05000000022347934,0.0500000000327042,0.05,0.05,2.010407291860929,0.05,0.05,0.050000000294838844,0.05,1.4567651203755971,0.050000000424308765,0.05,1.0595814437436375,0.05,5.140313050342103,0.050000000164372026,0.05000000009221544,0.05,0.05000000001690971,9.582933092405707
bushes,0.05000000009644317,0.05,0.05,0.05,0.05,0.05,0.05,1.3858673481988808,0.050000000113896576,0.05,0.05036995995266761,0.05,4.659481777570204,0.05000000070544938,7.2002214993701665,0.05,0.05000000078958056,0.05000000002979424,0.05,7.954059413136032
bushy,1.0500000000502425,0.05,0.05,0.05,0.05000000051790058,0.05,0.05,1.0542594467397297,0.05,0.050000000820883066,0.050000000747187565,0.05,0.05,0.05000000030649515,0.050000000399371,0.05,2.0457405501622947,0.05000000056047063,0.05,2.0499999996682443
business,4.16799660228126,5.275431649356924,0.050000000286780207,0.05,0.05,0.05000000051661506,0.05,27.749144558936013,0.050000000037597844,4.385814231033444,0.05030401871213945,0.05,2.3906988820529786,2.06185154328786,25.977084706840273,0.050000000257113784,6.464193957892384,1.072632521066152,0.05000000000603374,11.954847327403392
bust,0.05,6.03925035735527,0.05,0.05,0.05,0.05,0.05,0.050000000716837946,0.05,0.050000002665359346,0.050000001453539986,0.05,0.9540159911778073,0.05,1.499719518571637,0.05,0.05,0.05,0.05,2.7070141280254876
butterbeer,0.050000000757777,0.0500000003688545,0.050000000135925204,0.05,0.05000000004645651,0.05,0.05,6.274148966714112,0.05000000008553387,6.1359525977418095,10.845471347578366,0.05,0.05005325953440199,2.2197872228184896,17.08320265939658,0.050000000324824434,13.741383944208877,0.050000000050275106,0.050000000021537906,0.05000000019134246
butterbeers,0.05,0.05,0.05000000109684214,0.05,0.05,0.05,0.05,0.05000000055781057,0.05,3.0437474457189246,0.05,0.05,0.05000000033166686,1.2413013642610178,2.8649511629348816,0.05,0.050000000310329584,0.05,0.05,0.050000024766042823
button,0.05,2.6534628838118466,0.05,0.05,0.05,0.05000000482950982,0.05,2.77665324616633,1.7061796925981751,0.05000000017242014,0.050000000146650375,0.05,1.4798033227002687,1.0499999998076228,0.05000000014150633,0.05,2.633105238408322,0.05137306772855912,6.049422543111955,0.05000000035057649
buttons,0.05000000008469295,0.05,0.05,0.05,0.05,0.05036975059343106,0.05,7.0230967388264816,0.05,0.05000000017242014,1.0540761923427993,0.05,0.05000000009568867,1.0499999998508138,0.07245731687444608,0.05,0.05,0.050000000919663244,0.05,0.05000000021371812
buzz,0.05000000151112383,0.05000000093700607,0.05,0.05,0.05,0.05,0.05,2.639841790722726,0.0500000002324939,0.050000000192615884,0.11218949890149853,0.05,0.050000000679338304,0.05,4.0892784404443105,0.05,0.050000001428366636,0.05000000013491355,0.05000000011251922,0.3586902646691386
buzzing,0.05,0.05,0.05,0.05,0.050000000261886855,0.05,0.05,3.0562806195930783,0.05000000151358442,0.05000000125774169,3.8579943602160216,0.05,0.05,0.05000000030885244,0.24524529048063087,0.05,0.05000000499829927,0.05000000028341329,0.05,2.040479721026981
bye,0.4051298238156283,1.663388104689609,0.9994707964125009,0.05,0.795493695582032,0.05,0.05,10.231834538416273,0.05000000022566368,1.2460481069817366,2.282148766535538,0.05,0.3439963283065129,0.3809597429225424,12.392312948576977,0.050000000218794804,0.706983738740619,1.0550185399724192,0.05000000002058232,1.1472148685416466
cabin,2.050385049592397,1.2004802126554266,0.05,0.05,2.5397976086509533,0.20408186296682818,0.05,5.531523831438785,0.050000000028067544,0.05000000045497463,0.2852530574209586,0.05,0.05000000009071075,0.05000000012797618,68.3654867551247,0.8919454742006353,18.523098295664298,0.05,1.0500000000207663,3.907947851533367
cabin door,0.050000007771492286,0.05000000002191683,0.05,0.05,0.05,0.05,0.05,0.050000000150635826,0.05,0.05000000062698214,0.05000000001517185,0.05,0.05000000001181434,0.05000000040030353,6.0204402944952085,0.8894228667503499,3.2401368296667172,0.05,0.05,0.05000000007594579
cabinet,1.0500000000234322,1.5606617301120618,0.050000116843617375,0.05,0.05,5.752050090819559,0.05,11.70641443424324,1.0500000000610643,0.050000000354504456,1.5987237983087002,0.05,11.247122344993299,0.9249051370418826,10.23209438799906,0.050000000331202506,1.0499999999672116,0.05000000033492488,0.05,0.3780279585299853
cabinets,0.05,0.05000000063006149,2.991536602893411,0.05,0.05,1.049999999992172,0.05,1.3796658909633799,0.05,0.0500000001180869,1.1976275981063382,0.05,0.05000000362025099,1.0499999992012283,0.05000000022097685,0.05,2.6311695802722244,0.05,0.05000000006898209,0.05000032389096075
cackle,0.05,0.05,0.05,0.05,0.050000000315641044,1.6929882238561105,0.05,0.05000000006812725,0.05,0.05000000104950772,1.470961046613727,0.05,2.347094663996925,1.0906586368616353,3.6482758383329776,0.05,0.05000000048601258,0.05000000034159328,0.05,0.050021588053551516
cage,0.0850468818785533,0.18830754256559312,0.05000000006796414,0.05,0.05,0.05000000006357814,0.05,53.1725144789537,0.05,0.05000000066074687,6.9479288920528814,0.05,2.086945201843871,5.050000000154923,1.4810058688682062,0.05000000001420057,0.05000000001927604,3.193059973820316,10.479867569546323,21.815323589458917
cages,0.05,0.05000000480854575,1.040428496166612,0.05,0.05,0.05,0.05,2.256408833990688,0.05,0.05,0.05,0.05,1.0499999999669627,0.05,0.05,0.05,0.05,3.8531625763123993,0.05000008867970648,0.050000000050204205
cake,2.5053747136650983,0.17506175268542068,0.05000000024898082,0.05,0.050000000424550196,0.05,0.05,13.953546071773108,0.05000000003998951,0.05000000028702333,2.2186024104882525,0.05,0.050000000236931304,3.2482242423908683,8.142978794328645,0.05,0.05000000002121184,0.05000000002980094,0.05,0.10621201335405697
cakes,2.4604952371245266,5.409947674647803,0.05,0.05,0.05,0.05,0.05,5.007627951287242,0.050000000062719825,0.05000000179743835,0.9797959623198704,0.05,0.05000416655809268,0.5502225955959101,8.133169524323863,0.05000000023818554,0.6438626551776714,0.050000000016850094,1.5521612956501523,0.7127129351630264
calm,0.05,0.050000348677578424,0.05,0.05,1.0500000001091077,0.05,0.05,7.968318772294182,0.05000000286393507,0.05,1.0512821448197331,0.05,0.755708808246947,0.05000000423419458,1.1422796120393073,0.050000000151119536,0.05053572032061909,1.050000000062355,0.05,5.331874586138069
calmly,1.471048835046161,3.5718209060030905,0.05,0.05,0.050000000077290496,2.9915638721965943,0.05,22.787152953342062,0.05000000089131352,0.050000000512463345,5.653209824236867,0.05,7.467556492396292,2.5106289852586285,7.656341864155713,0.050000007683188165,1.594773833356794,1.0929674886248206,1.0532564752676041,7.749678460913076
camera,0.05,6.720046348817883,0.050000000194268014,0.05,3.0013817773576412,2.034839613805863,0.05,8.29980848535809,0.05,0.05000000080158913,0.05,0.05,0.05000000034950584,0.05000000007819957,0.19379543073659183,0.05,0.05,0.05000108192263106,0.05,0.05012726055637267
camp,1.543587759527507,0.05,0.05,0.05,0.05,0.05000000008110541,0.05,1.9837999681089455,0.05,0.05000000042520889,4.020222156854645,0.05,0.05,0.05000000069343872,1.6676631803163793,0.05,1.6385776963188183,0.05,0.05,2.446149237641004
camp bed,0.05000000019814222,0.05,0.05,0.05,0.05,0.05,0.05,0.050000001285086686,0.05,0.05,3.8424133038358748,0.05,0.05,0.05,1.9288860353869077,0.05,1.0500000000204495,0.05,0.05,2.3787006592453768
campsite,0.05000000018225928,0.05,0.05,0.05,0.05,0.05,0.05,13.91575935609758,0.05000000005170971,0.05000000029875677,0.050000150905468235,0.05,0.05000000061392145,0.050000000938931505,0.05000282849885169,0.05,0.05,0.05000000001352676,0.05,11.184237662378813
candle,0.05000000031164258,0.05000002601519289,0.050000000210658604,0.05,0.05,0.050000003004210924,0.05,5.848875090862577,1.0500000000784298,0.05000000445217898,0.05008952745664258,0.05,1.5026575101779371,0.05,3.871024431625631,0.050000000291829945,0.05,0.050000000244697834,0.05,3.977353405227907
