book_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
1,0.07308139575867482,0.14013295159715997,7.855268030390673e-05,7.855267974364728e-05,0.002051467774471807,7.855268043282786e-05,7.855267902821154e-05,0.26327540457478366,7.855268051445115e-05,0.18316182412339865,0.03894587496155584,7.855267902821154e-05,0.030744061482531615,0.003095894345921365,0.16825152714628225,0.0049614361095872556,0.026313938614752758,0.0015222008696472392,0.022276461582068766,0.04171424498011267
2,7.325350644951726e-05,0.14625488428594252,7.325350636929216e-05,7.325350590890094e-05,0.04440915897293886,7.325350656869839e-05,7.325350509861193e-05,0.3087732975856478,7.325350640046519e-05,0.023431407809511754,7.32535066343279e-05,7.325350509861193e-05,0.007303579913160181,0.08831591030179098,0.25105829408725977,0.003575013644400823,7.325350655178759e-05,0.02169415372677296,7.32535063593389e-05,0.10445176461113477
3,0.010430558506139746,0.08970615801310504,7.741989169590356e-05,0.04484510437281225,0.046914939895494445,7.741989190784405e-05,7.741989052364406e-05,0.16080512937109268,7.741989184938021e-05,0.06205548224552639,0.058490624515864814,7.741989052364406e-05,0.0014730720753324629,7.741989192756041e-05,0.25450013997878945,0.0006415673828030882,0.056271815386190256,0.06223022990367361,0.00040812011663317565,0.1507625388881146
4,0.009609128783070776,0.012917885764262995,7.521322340303034e-05,7.521322299525273e-05,7.521322352429125e-05,0.016031896603713073,7.521322218032167e-05,0.25443248917183015,0.06391295977152821,0.011785799004091277,0.032903474346677335,7.521322218032167e-05,0.05787781991243802,0.033915254725390705,0.24779576122371152,0.0011702650336664411,0.0765238342316233,0.0005577907214785575,0.02705815048301713,0.1531314241092173
5,0.020421684435246144,0.016517459341959372,0.011951943742939298,5.447166049623001e-05,5.447166076674979e-05,0.04374357554267291,5.4471659843867026e-05,0.21594684029271866,0.0032643226899615433,0.03115895986098352,0.07017250673792082,5.4471659843867026e-05,0.05143181926545657,0.032091009769125836,0.3573087233814182,0.020156455699068838,0.027870824662098576,0.00024221003161821876,5.4471660785943474e-05,0.0974493062450748
6,0.035907068045285886,0.006111167927506041,6.704363664648286e-05,6.704363606570441e-05,6.70436364199635e-05,0.044656645102894875,6.704363538479326e-05,0.2651053942318405,0.000851558912973314,0.030403983747136664,0.03952794308375976,6.704363538479326e-05,0.13361842332659143,6.70436366924656e-05,0.31275028166846347,0.0018624500961520755,0.036041398528884466,0.034792820397879225,6.704363650892821e-05,0.057901559477529105
7,0.001375634209979331,0.05903866261356467,0.05943839194232953,7.38183681467993e-05,7.381836854610217e-05,0.004444847650712374,7.381836739074584e-05,0.143844893425163,0.0024565150092979646,7.381836874134469e-05,0.10311853529947346,7.381836739074584e-05,0.15128504852595215,0.02706916072121054,0.01960138750421357,0.0003346655359172334,7.381836888910815e-05,0.0031246898331535413,0.023370051362303194,0.40105460615762467
